,team_id_salary,league_id_salary,player_id,salary,team_id,league_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
4000,CHN,NL,sanchje01,1425000,FLO,NL,179.0,142.0,10.0,25.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,41.0,0.0,0.0,12.0,0.0,1.0
4001,KCA,AL,sanchjo01,5600000,SFN,NL,196.0,200.0,10.0,23.0,6.0,1.0,0.0,9.0,0.0,0.0,8.0,103.0,0.0,2.0,22.0,0.0,1.0
4002,CAL,AL,sanchlu01,340000,CAL,AL,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4003,KCA,AL,sanchre01,2300000,CHN,NL,1490.0,4850.0,549.0,1317.0,193.0,32.0,15.0,389.0,55.0,32.0,229.0,508.0,29.0,40.0,93.0,34.0,136.0
4004,PIT,NL,sanchto01,518000,PIT,NL,51.0,143.0,14.0,37.0,5.0,0.0,4.0,18.0,0.0,0.0,7.0,45.0,0.0,3.0,0.0,2.0,2.0
4005,CHN,NL,sandbry01,5975000,CHN,NL,2164.0,8385.0,1318.0,2386.0,403.0,76.0,282.0,1061.0,344.0,107.0,761.0,1260.0,59.0,34.0,31.0,71.0,139.0
4006,SEA,AL,sandean01,202500,SEA,AL,13.0,25.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0
4007,CIN,NL,sandede02,3666667,ATL,NL,641.0,2123.0,308.0,558.0,72.0,43.0,39.0,168.0,186.0,63.0,159.0,352.0,7.0,21.0,12.0,10.0,23.0
4008,KCA,AL,sandere02,5000000,CIN,NL,1777.0,6241.0,1037.0,1666.0,341.0,60.0,305.0,983.0,304.0,115.0,674.0,1614.0,49.0,71.0,14.0,43.0,121.0
4009,NYA,AL,sandesc01,2125000,CHN,NL,473.0,474.0,20.0,46.0,13.0,0.0,2.0,26.0,0.0,0.0,26.0,224.0,0.0,4.0,66.0,1.0,3.0
4010,DET,AL,sandesc02,1700000,SDN,NL,236.0,129.0,4.0,25.0,6.0,0.0,0.0,8.0,1.0,0.0,5.0,42.0,0.0,0.0,20.0,0.0,0.0
4011,LAA,AL,sandofr01,414000,LAA,AL,11.0,17.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
4012,BOS,AL,sandopa01,17600000,SFN,NL,995.0,3685.0,441.0,1061.0,217.0,20.0,116.0,509.0,11.0,12.0,284.0,537.0,51.0,24.0,2.0,43.0,116.0
4013,SFN,NL,santaan01,100000,SFN,NL,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4014,CLE,AL,santaca01,6000000,CLE,AL,804.0,2841.0,394.0,696.0,168.0,7.0,117.0,421.0,30.0,14.0,539.0,619.0,32.0,16.0,0.0,31.0,79.0
4015,MIN,AL,santada01,530000,MIN,AL,192.0,666.0,100.0,185.0,37.0,12.0,7.0,61.0,28.0,8.0,25.0,166.0,1.0,6.0,9.0,1.0,10.0
4016,ATL,NL,santaer01,14100000,LAA,AL,316.0,88.0,8.0,11.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,43.0,0.0,0.0,9.0,0.0,2.0
4017,LAN,NL,santafp01,750000,MON,NL,665.0,1691.0,258.0,415.0,87.0,14.0,21.0,162.0,37.0,18.0,240.0,319.0,6.0,83.0,45.0,14.0,19.0
4018,NYN,NL,santajo01,23145011,MIN,AL,360.0,248.0,11.0,40.0,12.0,1.0,1.0,9.0,0.0,0.0,9.0,78.0,0.0,0.0,22.0,0.0,1.0
4019,PHI,NL,santaju01,800000,TBA,AL,209.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0
4020,NYA,AL,santara01,500000,NYN,NL,668.0,2021.0,188.0,497.0,74.0,5.0,13.0,156.0,3.0,7.0,138.0,234.0,34.0,5.0,11.0,8.0,61.0
4021,TOR,AL,santibe01,4000000,SDN,NL,1978.0,6951.0,755.0,1830.0,323.0,41.0,217.0,920.0,91.0,69.0,430.0,1270.0,52.0,38.0,26.0,70.0,205.0
4022,LAA,AL,santihe01,2290000,CHA,AL,141.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0
4023,PHI,NL,santijo03,700000,KCA,AL,229.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
4024,DET,AL,santira01,2100000,DET,AL,920.0,2436.0,295.0,592.0,85.0,18.0,30.0,214.0,30.0,15.0,203.0,420.0,2.0,55.0,84.0,16.0,38.0
4025,MON,NL,santone01,282500,MON,NL,297.0,884.0,77.0,206.0,42.0,4.0,22.0,116.0,4.0,7.0,59.0,165.0,7.0,6.0,6.0,17.0,25.0
4026,TOR,AL,santose01,3750000,TOR,AL,194.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4027,PIT,NL,santovi01,500000,MIL,NL,186.0,124.0,5.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,48.0,0.0,0.0,17.0,0.0,1.0
4028,CHN,NL,sappeda01,492000,CHN,NL,95.0,251.0,28.0,63.0,17.0,0.0,2.0,17.0,4.0,2.0,17.0,40.0,1.0,1.0,5.0,0.0,3.0
4029,BAL,AL,sarfade01,410000,BAL,AL,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4030,SEA,AL,sasakka01,8000000,SEA,AL,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,NYN,NL,sassema01,775000,NYN,NL,534.0,1189.0,103.0,317.0,69.0,7.0,16.0,156.0,1.0,3.0,55.0,104.0,25.0,3.0,2.0,18.0,32.0
4032,NYN,NL,satinjo01,506809,NYN,NL,116.0,251.0,28.0,61.0,18.0,0.0,3.0,22.0,1.0,1.0,37.0,82.0,2.0,3.0,0.0,1.0,7.0
4033,PIT,NL,sauersc01,1566667,PIT,NL,472.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
4034,ARI,NL,saundjo01,6000000,LAA,AL,236.0,128.0,3.0,17.0,1.0,0.0,0.0,6.0,1.0,0.0,6.0,34.0,0.0,0.0,15.0,1.0,1.0
4035,TOR,AL,saundmi01,2875000,SEA,AL,562.0,1747.0,228.0,402.0,82.0,14.0,51.0,185.0,54.0,20.0,181.0,499.0,6.0,2.0,12.0,13.0,18.0
4036,TBA,AL,saundto01,425000,TBA,AL,62.0,39.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,19.0,0.0,0.0,1.0,0.0,0.0
4037,PHI,NL,saverjo01,480000,PHI,NL,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4038,CHA,AL,saxst01,3575000,LAN,NL,1769.0,6940.0,913.0,1949.0,278.0,47.0,54.0,550.0,444.0,178.0,556.0,584.0,47.0,24.0,75.0,37.0,146.0
4039,ML4,AL,scanlbo01,800000,CHN,NL,290.0,30.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,12.0,0.0,0.0,3.0,1.0,3.0
4040,SFN,NL,scarsst01,375000,SFN,NL,350.0,830.0,103.0,198.0,44.0,4.0,20.0,86.0,7.0,8.0,70.0,266.0,1.0,8.0,20.0,6.0,9.0
4041,SEA,AL,schaeje01,165000,SEA,AL,225.0,359.0,37.0,73.0,12.0,1.0,2.0,20.0,8.0,4.0,10.0,49.0,0.0,2.0,15.0,1.0,10.0
4042,MIN,AL,schafjo02,1550000,ATL,NL,463.0,1292.0,171.0,295.0,48.0,9.0,12.0,85.0,103.0,30.0,145.0,383.0,9.0,5.0,25.0,3.0,11.0
4043,MIL,NL,schaflo01,510500,MIL,NL,292.0,562.0,63.0,119.0,31.0,7.0,5.0,52.0,10.0,3.0,54.0,120.0,4.0,6.0,21.0,3.0,8.0
4044,PHI,NL,schalge01,109000,PHI,NL,52.0,131.0,9.0,33.0,7.0,1.0,2.0,15.0,0.0,0.0,18.0,31.0,1.0,2.0,0.0,0.0,3.0
4045,KCA,AL,schatda01,700000,MON,NL,511.0,242.0,22.0,58.0,8.0,2.0,5.0,29.0,1.0,0.0,18.0,68.0,0.0,0.0,10.0,1.0,5.0
4046,TEX,AL,schepta01,515200,TEX,AL,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4047,DET,AL,scherbi01,100000,CIN,NL,229.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0
4048,WAS,NL,scherma01,17142000,DET,AL,243.0,148.0,9.0,28.0,3.0,0.0,0.0,4.0,0.0,0.0,6.0,46.0,0.0,0.0,16.0,0.0,1.0
4049,CHN,NL,schiena01,5000000,SFN,NL,799.0,2090.0,238.0,529.0,118.0,22.0,52.0,228.0,30.0,22.0,134.0,408.0,16.0,23.0,3.0,25.0,27.0
4050,BOS,AL,schilcu01,14500000,PHI,NL,571.0,773.0,39.0,117.0,13.0,1.0,0.0,29.0,1.0,1.0,25.0,270.0,0.0,0.0,102.0,1.0,8.0
4051,SDN,NL,schirca01,600000,BOS,NL,235.0,108.0,7.0,12.0,3.0,0.0,2.0,10.0,0.0,0.0,3.0,45.0,0.0,0.0,7.0,2.0,1.0
4052,DET,AL,schleda01,490000,DET,AL,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4053,PHI,NL,schlibr01,414000,CHN,NL,78.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4054,BAL,AL,schmida01,675000,TEX,AL,376.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4055,LAN,NL,schmija01,15703946,PIT,NL,324.0,597.0,29.0,63.0,9.0,0.0,7.0,21.0,0.0,0.0,22.0,282.0,0.0,2.0,90.0,1.0,5.0
4056,ANA,AL,schmije01,170000,CAL,AL,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4057,PHI,NL,schmimi01,2250000,PHI,NL,2404.0,8352.0,1506.0,2234.0,408.0,59.0,548.0,1595.0,174.0,92.0,1507.0,1883.0,201.0,79.0,16.0,108.0,156.0
4058,LAN,NL,schmost01,316000,LAN,NL,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,NYN,NL,schnebr01,4900000,MON,NL,1048.0,3165.0,284.0,781.0,167.0,9.0,67.0,387.0,4.0,8.0,331.0,526.0,66.0,22.0,26.0,26.0,93.0
4060,NYN,NL,schoesc01,3600000,ANA,AL,577.0,8.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4061,CAL,AL,schofdi02,1600000,CAL,AL,1368.0,4299.0,505.0,989.0,137.0,32.0,56.0,353.0,120.0,41.0,446.0,684.0,11.0,48.0,109.0,26.0,59.0
4062,BAL,AL,schoojo01,515000,BAL,AL,228.0,774.0,87.0,184.0,35.0,0.0,32.0,85.0,4.0,0.0,23.0,203.0,0.0,12.0,6.0,2.0,23.0
4063,SEA,AL,schoomi01,800000,SEA,AL,260.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4064,CIN,NL,schoupe01,3300000,CIN,NL,292.0,269.0,15.0,44.0,4.0,0.0,2.0,20.0,2.0,0.0,10.0,81.0,0.0,0.0,37.0,2.0,5.0
4065,PHI,NL,schrest01,210000,PHI,NL,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
4066,CAL,AL,schrobi01,407500,ML4,AL,376.0,1262.0,153.0,303.0,49.0,1.0,61.0,152.0,6.0,5.0,58.0,343.0,3.0,16.0,15.0,5.0,29.0
4067,CLE,AL,schroke01,450000,MIN,AL,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4068,CLE,AL,schuldo01,110000,CLE,AL,76.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0
4069,MIN,AL,schuler01,113000,MIN,AL,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,SLN,NL,schumsk01,2750000,SLN,NL,1149.0,3252.0,416.0,905.0,169.0,13.0,28.0,284.0,26.0,17.0,280.0,476.0,14.0,14.0,19.0,16.0,73.0
4071,BAL,AL,schuri01,185000,PHI,NL,580.0,1568.0,189.0,386.0,67.0,13.0,41.0,134.0,17.0,16.0,139.0,282.0,5.0,9.0,6.0,7.0,27.0
4072,CHA,AL,schwaje01,150000,CHA,AL,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4073,DET,AL,schwami01,107000,DET,AL,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4074,LAN,NL,sciosmi01,2183333,LAN,NL,1441.0,4373.0,398.0,1131.0,198.0,12.0,68.0,446.0,29.0,24.0,567.0,307.0,101.0,22.0,57.0,37.0,106.0
4075,CAL,AL,sconida01,130000,CAL,AL,234.0,637.0,83.0,169.0,30.0,5.0,15.0,84.0,7.0,5.0,48.0,87.0,4.0,0.0,2.0,4.0,19.0
4076,CHN,NL,scottga01,116000,CHN,NL,67.0,175.0,16.0,28.0,5.0,0.0,3.0,16.0,0.0,2.0,18.0,28.0,5.0,3.0,2.0,0.0,5.0
4077,BAL,AL,scottlu01,6400000,BAL,AL,889.0,2810.0,370.0,725.0,181.0,20.0,135.0,436.0,17.0,7.0,334.0,662.0,33.0,26.0,0.0,23.0,46.0
4078,HOU,NL,scottmi03,2412500,HOU,NL,348.0,653.0,33.0,81.0,14.0,0.0,2.0,45.0,2.0,1.0,27.0,279.0,0.0,0.0,59.0,4.0,9.0
4079,MON,NL,scottti01,700000,MON,NL,276.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0
4080,OAK,AL,scribev01,512500,OAK,AL,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4081,CLE,AL,scuddsc01,750000,CIN,NL,96.0,71.0,4.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,30.0,0.0,0.0,7.0,0.0,0.0
4082,NYA,AL,scurrro01,450000,PIT,NL,332.0,55.0,3.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,26.0,0.0,0.0,1.0,0.0,0.0
4083,SFN,NL,scutama01,6666667,OAK,AL,1391.0,4887.0,683.0,1355.0,269.0,21.0,77.0,509.0,55.0,22.0,474.0,570.0,7.0,22.0,58.0,45.0,117.0
4084,NYA,AL,seabosc01,200000,NYA,AL,60.0,106.0,11.0,23.0,5.0,0.0,1.0,10.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,1.0,1.0
4085,SEA,AL,seageky01,4500000,SEA,AL,688.0,2604.0,319.0,685.0,144.0,7.0,96.0,338.0,38.0,20.0,233.0,484.0,11.0,27.0,5.0,18.0,50.0
4086,BOS,AL,seaneru01,1900000,ATL,NL,544.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
4087,LAN,NL,searara01,342500,ML4,AL,254.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4088,PHI,NL,searcst01,175000,DET,AL,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4089,CHA,AL,seaveto01,1136262,NYN,NL,677.0,1315.0,99.0,202.0,28.0,5.0,12.0,86.0,4.0,0.0,108.0,485.0,0.0,4.0,121.0,4.0,22.0
4090,DET,AL,seaybo01,2475000,DET,AL,261.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4091,TEX,AL,sebrabo01,140000,MON,NL,95.0,96.0,4.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,27.0,0.0,0.0,5.0,0.0,1.0
4092,ATL,NL,seelbch02,200000,ATL,NL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4093,PHI,NL,sefcike01,475000,PHI,NL,425.0,771.0,92.0,212.0,36.0,10.0,6.0,56.0,21.0,10.0,80.0,102.0,3.0,13.0,15.0,5.0,19.0
4094,PHI,NL,segovza01,380000,PHI,NL,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,BAL,AL,seguida01,7000000,BAL,AL,1456.0,4847.0,683.0,1412.0,284.0,16.0,139.0,684.0,17.0,19.0,524.0,687.0,56.0,14.0,19.0,45.0,131.0
4096,MON,NL,seguife01,231500,MON,NL,178.0,366.0,42.0,91.0,23.0,0.0,17.0,40.0,0.0,1.0,20.0,114.0,2.0,11.0,0.0,5.0,11.0
4097,MIL,NL,segurje01,534000,MIL,NL,479.0,1812.0,211.0,482.0,54.0,24.0,23.0,144.0,96.0,29.0,79.0,270.0,11.0,16.0,16.0,7.0,45.0
4098,CHA,AL,segurjo01,102500,CHA,AL,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4099,KCA,AL,seitzke01,1625000,KCA,AL,1439.0,5278.0,739.0,1557.0,285.0,35.0,74.0,613.0,80.0,49.0,669.0,617.0,31.0,35.0,39.0,41.0,133.0
4100,CLE,AL,selbybi01,325000,CLE,AL,198.0,431.0,45.0,96.0,20.0,3.0,11.0,48.0,1.0,2.0,33.0,71.0,4.0,2.0,3.0,4.0,9.0
4101,ANA,AL,seleaa01,8666667,BOS,AL,404.0,58.0,5.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,13.0,0.0,0.0,12.0,0.0,2.0
4102,BOS,AL,selleje01,135000,BOS,AL,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4103,CLE,AL,selleju01,504000,LAN,NL,99.0,252.0,33.0,50.0,13.0,1.0,3.0,17.0,1.0,1.0,25.0,59.0,1.0,4.0,5.0,1.0,4.0
4104,OAK,AL,semiema01,510000,CHA,AL,240.0,856.0,102.0,215.0,37.0,9.0,23.0,80.0,16.0,7.0,64.0,224.0,1.0,2.0,3.0,2.0,23.0
4105,SDN,NL,seminfr01,150000,SDN,NL,47.0,47.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,0.0,0.0
4106,TBA,AL,seoja01,1200000,NYN,NL,123.0,131.0,7.0,15.0,3.0,0.0,0.0,5.0,1.0,0.0,9.0,45.0,0.0,1.0,11.0,0.0,2.0
4107,SDN,NL,serafda01,230000,MIN,NL,105.0,43.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,19.0,0.0,0.0,5.0,0.0,1.0
4108,CHN,NL,servasc01,1645000,HOU,NL,820.0,2493.0,243.0,611.0,130.0,2.0,63.0,319.0,3.0,6.0,183.0,407.0,31.0,46.0,35.0,21.0,73.0
4109,KCA,AL,servisc01,745000,CIN,NL,340.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
4110,SEA,AL,sexsori01,15500000,CLE,AL,1367.0,4928.0,748.0,1286.0,260.0,17.0,306.0,943.0,14.0,13.0,588.0,1313.0,31.0,52.0,0.0,36.0,144.0
4111,COL,NL,sextoch01,202000,CIN,NL,70.0,159.0,18.0,35.0,4.0,1.0,1.0,17.0,8.0,4.0,24.0,22.0,2.0,2.0,2.0,1.0,7.0
4112,LAN,NL,sharpmi01,970000,LAN,NL,557.0,1203.0,149.0,337.0,61.0,5.0,10.0,123.0,22.0,14.0,139.0,154.0,9.0,5.0,27.0,9.0,23.0
4113,TEX,AL,shavejo01,200000,TEX,AL,79.0,160.0,20.0,46.0,9.0,0.0,1.0,21.0,3.0,5.0,8.0,35.0,0.0,2.0,6.0,2.0,0.0
4114,CLE,AL,shawbr01,1550000,CLE,AL,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4115,LAN,NL,shawje01,6383333,LAN,NL,633.0,38.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,3.0,0.0,0.0
4116,SLN,NL,sheafda01,425000,SLN,NL,389.0,946.0,87.0,219.0,38.0,5.0,13.0,110.0,6.0,8.0,60.0,122.0,2.0,5.0,12.0,9.0,44.0
4117,KCA,AL,shealry01,392500,KCA,AL,169.0,545.0,75.0,146.0,26.0,1.0,19.0,94.0,2.0,1.0,46.0,150.0,1.0,6.0,0.0,1.0,17.0
4118,ANA,AL,sheetan01,275000,SEA,AL,356.0,960.0,118.0,207.0,38.0,3.0,19.0,113.0,16.0,7.0,76.0,275.0,3.0,2.0,23.0,12.0,15.0
4119,MIL,NL,sheetbe01,12125000,MIL,NL,250.0,449.0,12.0,34.0,3.0,0.0,0.0,12.0,0.0,0.0,19.0,212.0,0.0,0.0,45.0,0.0,2.0
4120,DET,AL,sheetla01,670000,BAL,AL,748.0,2284.0,273.0,607.0,98.0,5.0,94.0,339.0,6.0,12.0,175.0,351.0,22.0,19.0,2.0,21.0,77.0
4121,FLO,NL,sheffga01,14936667,FLO,NL,2576.0,9217.0,1636.0,2689.0,467.0,27.0,509.0,1676.0,253.0,104.0,1475.0,1171.0,130.0,135.0,9.0,111.0,235.0
4122,LAN,NL,shelbjo01,550000,BAL,AL,1036.0,3090.0,389.0,739.0,128.0,24.0,70.0,313.0,98.0,40.0,182.0,671.0,15.0,4.0,32.0,18.0,51.0
4123,TEX,AL,sheldsc01,265000,TEX,AL,141.0,285.0,34.0,67.0,16.0,0.0,8.0,33.0,1.0,1.0,15.0,84.0,0.0,2.0,4.0,4.0,5.0
4124,WAS,NL,shellst01,425000,WAS,NL,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4125,DET,AL,sheltch01,365000,DET,AL,299.0,930.0,132.0,254.0,46.0,7.0,37.0,124.0,2.0,2.0,96.0,252.0,1.0,9.0,3.0,6.0,26.0
4126,TOR,AL,shephro01,90000,TOR,AL,115.0,108.0,23.0,18.0,6.0,0.0,2.0,5.0,3.0,1.0,5.0,37.0,0.0,0.0,1.0,0.0,2.0
4127,DET,AL,sheripa01,430000,DET,AL,876.0,2419.0,319.0,611.0,91.0,21.0,51.0,257.0,86.0,35.0,236.0,501.0,19.0,6.0,25.0,14.0,38.0
4128,SDN,NL,shermda02,109000,SDN,NL,37.0,63.0,8.0,14.0,1.0,0.0,0.0,2.0,2.0,1.0,6.0,8.0,0.0,3.0,1.0,1.0,0.0
4129,LAN,NL,sherrge01,4500000,SEA,AL,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4130,BOS,AL,shielja01,303000,ATL,NL,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
4131,KCA,AL,shielja02,13500000,TBA,AL,323.0,115.0,14.0,19.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,41.0,0.0,0.0,6.0,0.0,1.0
4132,LAA,AL,shielsc01,5350000,LAA,AL,491.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4133,MIN,AL,shielst01,125000,ATL,AL,102.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
4134,CHN,NL,shielto01,130000,BAL,AL,22.0,34.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0
4135,SFN,NL,shinjts01,1350000,NYN,NL,303.0,876.0,98.0,215.0,41.0,4.0,20.0,100.0,9.0,6.0,55.0,128.0,6.0,14.0,9.0,6.0,13.0
4136,HOU,NL,shiplcr01,562500,SDN,NL,582.0,1345.0,155.0,364.0,63.0,6.0,20.0,138.0,33.0,17.0,47.0,191.0,7.0,17.0,15.0,9.0,29.0
4137,NYA,AL,shirlbo01,750000,NYA,AL,434.0,263.0,15.0,29.0,3.0,0.0,0.0,8.0,0.0,0.0,13.0,102.0,0.0,0.0,26.0,0.0,2.0
4138,LAA,AL,shoemma01,517500,LAA,AL,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4139,TBA,AL,shoppke01,3000000,CLE,AL,572.0,1616.0,208.0,361.0,92.0,2.0,70.0,216.0,1.0,0.0,155.0,624.0,7.0,57.0,19.0,8.0,28.0
4140,MIL,NL,shousbr01,2000000,TEX,AL,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4141,SDN,NL,shower01,1450000,SDN,NL,333.0,506.0,33.0,81.0,10.0,0.0,4.0,28.0,0.0,0.0,4.0,179.0,0.0,3.0,40.0,1.0,7.0
4142,NYA,AL,shrevch01,510275,ATL,AL,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,CHA,AL,shuckja01,516000,LAA,AL,283.0,771.0,96.0,204.0,31.0,6.0,4.0,66.0,19.0,9.0,57.0,89.0,2.0,2.0,10.0,9.0,16.0
4144,LAN,NL,shueypa01,3916667,CLE,AL,476.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4145,COL,NL,shumpte01,775000,COL,AL,854.0,1969.0,295.0,497.0,109.0,26.0,49.0,223.0,85.0,29.0,166.0,369.0,5.0,24.0,32.0,22.0,33.0
4146,DET,AL,siddajo01,190000,MON,NL,73.0,142.0,7.0,24.0,5.0,0.0,1.0,11.0,0.0,0.0,13.0,41.0,1.0,1.0,2.0,0.0,1.0
