,team_id_salary,league_id_salary,salary,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,w,l,gs,sv,ipouts,er,baopp,era,wp,bk,bfp,gf,inn_outs,po,a,e,dp,Days Played
2891,BAL,AL,3198513,1069.0,0.0,945.0,1884.75,0.0,0.0,191.5,0.0,0.0,0.0,518.0,904.0,26.0,26.0,0.0,0.0,0.0,40.0,45.0,542.5,2.5,2387.5,370.0,3.61,57.88,28.0,2.5,3431.25,24.0,6422.0,119.0,317.0,9.0,18.0,4238.0
2892,CHN,NL,21750000,3409.75,3419.5,945.0,1884.75,152.5,17.5,191.5,357.5,62.5,35.0,667.5,1314.0,57.0,39.0,2.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,534.25,64.5,87.0,6634.0
2893,SLN,NL,327000,244.0,326.0,26.0,67.0,12.0,0.0,3.0,30.0,62.5,35.0,36.0,65.0,2.0,2.0,1.0,2.0,14.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2535.0,592.0,56.0,10.0,4.0,2584.0
2894,MON,NL,675000,798.0,631.0,64.0,133.0,34.0,4.0,7.0,55.0,3.0,5.0,88.0,144.0,1.0,0.0,7.0,4.0,24.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6147.0,1046.0,91.0,17.0,63.0,1865.0
2895,SLN,NL,33000000,3409.75,3419.5,945.0,1626.0,152.5,6.0,191.5,357.5,12.0,8.0,667.5,1314.0,57.0,55.5,3.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,534.25,64.5,87.0,5525.0
2896,HOU,AL,1548900,216.0,20.0,193.0,398.0,0.0,0.0,43.0,0.0,0.0,0.0,107.0,364.0,5.0,17.0,16.0,11.0,8.0,30.0,24.0,66.0,0.0,1217.0,182.0,1.569,34.45,11.0,0.0,1702.0,3.0,606.0,28.0,61.0,3.0,4.0,1136.0
2897,ML4,AL,360000,154.0,117.0,12.0,21.0,5.0,0.0,2.0,10.0,12.0,5.0,3.0,22.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,916.0,159.0,13.0,2.0,7.0,2109.0
2898,SLN,NL,900000,66.0,77.0,7.0,19.0,2.0,0.0,0.0,8.0,6.0,5.0,3.0,15.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,477.0,85.0,14.0,1.0,1.0,741.0
2899,COL,NL,3262800,563.0,838.0,94.0,200.0,48.0,3.0,29.0,103.0,62.5,35.0,93.0,234.0,4.0,8.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5283.0,1607.0,114.0,21.0,4.0,1805.0
2900,CHA,AL,2025000,129.0,0.0,32.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,32.0,32.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,162.0,31.0,0.47,11.88,1.0,0.0,231.0,8.0,162.0,6.0,2.0,0.0,0.0,430.0
2901,NYN,NL,540000,380.0,404.0,45.0,94.0,10.0,2.0,5.0,34.0,1.0,1.0,28.0,76.0,0.0,2.0,6.0,3.0,8.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479.0,324.0,156.0,14.0,40.0,1892.0
2902,SEA,AL,9450000,3409.75,3419.5,943.0,1602.0,152.5,17.5,53.0,357.5,62.5,35.0,667.5,983.0,29.0,15.0,48.5,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,534.25,64.5,87.0,6594.0
2903,ATL,NL,21000000,2882.0,3257.0,521.0,803.0,152.5,17.5,101.0,333.0,62.5,24.0,366.0,639.0,23.0,55.5,36.0,19.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21732.0,1844.0,23.0,19.0,8.0,3320.0
2904,NYN,NL,5850000,1359.0,15.0,215.0,485.0,0.0,0.0,42.0,0.0,0.0,0.0,194.0,466.0,48.0,9.0,0.0,1.0,1.0,31.0,29.0,0.0,2.5,1569.0,189.0,1.354,42.010000000000005,32.0,2.5,2213.0,52.5,1569.0,34.0,80.0,5.0,6.0,2602.0
2905,OAK,AL,1350000,545.0,601.0,66.0,149.0,35.0,3.0,16.0,93.0,4.0,2.0,64.0,140.0,2.0,6.0,2.0,10.0,10.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3427.0,264.0,6.0,7.0,1.0,2991.0
2906,ATL,NL,825000,642.0,153.0,350.0,665.0,0.0,1.0,54.0,4.0,2.0,0.0,342.0,433.0,17.0,10.0,22.0,0.0,2.0,28.0,42.0,158.0,2.5,2003.0,303.0,2.14,40.58,18.0,2.5,2921.0,36.0,2003.0,44.0,148.0,9.0,12.0,4554.0
2907,LAA,AL,1147500,263.0,386.0,54.0,93.0,21.0,2.0,18.0,45.0,5.0,3.0,27.0,133.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.0,95.0,167.0,10.0,24.0,2452.0
2908,CHN,NL,11700000,3409.75,3419.5,734.0,1336.0,152.5,17.5,103.0,357.5,62.5,35.0,488.0,824.0,20.0,55.5,46.0,32.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,75.0,64.5,24.0,3344.0
2909,KCA,AL,2400000,3409.75,3419.5,940.0,1884.75,152.5,17.5,191.0,357.5,62.5,35.0,648.0,779.0,57.0,55.5,28.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22945.0,1732.0,115.0,64.5,22.0,6945.0
2910,KCA,AL,11000001,3409.75,3419.5,727.0,1439.0,152.5,17.5,191.5,357.5,62.5,32.0,522.0,707.0,57.0,14.0,14.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,204.0,64.5,41.0,4088.0
2911,PIT,NL,3240000,1120.0,446.0,794.0,1608.0,6.0,2.0,137.0,15.0,1.0,2.0,554.0,1133.0,57.0,54.0,48.5,1.0,1.0,40.0,45.0,448.0,2.5,2387.5,370.0,3.95,69.38000000000001,40.0,2.5,3431.25,44.0,4675.0,85.0,275.0,13.0,22.0,4317.0
2912,NYA,AL,637500,920.0,1371.0,202.0,324.0,58.0,8.0,8.0,114.0,58.0,24.0,140.0,276.0,1.0,20.0,45.0,15.0,18.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10998.0,628.0,534.25,64.5,87.0,1837.0
2913,KCA,AL,1395000,654.0,0.0,188.0,381.0,0.0,0.0,39.0,0.0,0.0,0.0,93.0,198.0,13.0,13.0,1.0,4.0,0.0,23.0,17.0,18.0,2.5,1029.0,169.0,2.348,45.13,11.0,1.0,1490.0,52.5,1029.0,30.0,54.0,3.0,8.0,3644.0
2914,KCA,AL,5700000,1008.0,180.0,594.0,1167.0,3.0,0.0,139.0,8.0,0.0,0.0,267.0,530.0,44.0,19.0,41.0,30.0,3.0,40.0,45.0,184.0,2.5,2387.5,370.0,2.348,49.81999999999999,29.0,2.0,3431.25,52.5,2885.0,66.0,126.0,10.0,9.0,3101.0
2915,HOU,NL,300000,183.0,127.0,15.0,22.0,0.0,1.0,5.0,13.0,6.0,4.0,10.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,79.0,2.0,0.0,0.0,1553.0
2916,HOU,NL,277500,201.0,7.0,53.0,99.0,0.0,0.0,12.0,0.0,0.0,0.0,33.0,62.0,2.0,1.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,265.0,44.0,0.56,8.73,2.0,0.0,380.0,29.0,265.0,4.0,10.0,1.0,1.0,536.0
2917,PIT,NL,11370000,1959.0,3287.0,401.0,849.0,152.5,17.5,58.0,357.5,43.0,27.0,150.0,588.0,11.0,55.5,32.0,34.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,1583.0,534.25,64.5,87.0,3077.0
2918,KCA,AL,37200000,774.0,23.0,773.0,1444.0,0.0,0.0,176.0,2.0,0.0,0.0,594.0,1059.0,13.0,29.0,25.0,43.0,0.0,40.0,45.0,258.0,0.0,2387.5,370.0,2.378,46.11,38.0,2.0,3431.25,3.0,4298.0,94.0,157.0,12.0,13.0,4107.0
2919,OAK,AL,9900000,1422.0,1.0,240.0,482.0,0.0,0.0,41.0,0.0,0.0,0.0,225.0,450.0,28.0,23.0,15.0,10.0,0.0,29.0,35.0,0.0,2.5,1581.0,221.0,2.463,42.6,19.0,1.0,2263.0,52.5,1582.0,36.0,84.0,2.0,5.0,3677.0
2920,SFN,NL,2460000,630.0,5.0,108.0,233.0,0.0,0.0,27.0,0.0,0.0,0.0,104.0,177.0,11.0,9.0,10.0,12.0,0.0,16.0,7.0,0.0,1.0,704.0,94.0,1.6089999999999998,24.51,7.0,0.0,1027.0,51.0,705.0,16.0,24.0,2.0,2.0,1794.0
2921,SDN,NL,1503600,230.0,309.0,40.0,76.0,13.0,2.0,12.0,37.0,6.0,1.0,24.0,98.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.0,499.0,39.0,1.0,35.0,382.0
2922,FLO,NL,600000,96.0,19.0,66.0,97.0,0.0,0.0,11.0,0.0,0.0,0.0,72.0,71.0,5.0,4.0,6.0,0.0,0.0,3.0,7.0,24.0,0.0,272.0,60.0,0.0,11.8,7.0,1.0,437.0,4.0,272.0,6.0,5.0,0.0,2.0,542.0
2923,SEA,AL,1581900,438.0,0.0,52.0,120.0,0.0,0.0,10.0,0.0,0.0,0.0,79.0,147.0,10.0,9.0,2.0,5.0,6.0,10.0,9.0,0.0,2.0,438.0,50.0,0.9719999999999998,15.59,17.0,0.0,635.0,43.0,375.0,6.0,15.0,2.0,0.0,831.0
2924,ATL,NL,7800000,504.0,128.0,224.0,545.0,4.0,0.0,49.0,8.0,1.0,0.0,150.0,533.0,4.0,16.0,35.0,9.0,0.0,40.0,22.0,69.0,1.0,1713.0,194.0,1.365,16.63,12.0,2.0,2323.0,26.0,1539.0,34.0,90.0,3.0,5.0,2324.0
2925,HOU,NL,187500,84.0,3.0,25.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,21.0,4.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,115.0,22.0,0.83,16.79,7.0,1.0,164.0,10.0,115.0,2.0,10.0,1.0,0.0,866.0
2926,PIT,NL,2625000,537.0,1.0,90.0,166.0,0.0,0.0,15.0,0.0,0.0,0.0,101.0,160.0,9.0,8.0,12.0,3.0,3.0,7.0,11.0,0.0,2.5,588.0,79.0,1.518,28.53,14.0,0.0,844.0,52.0,588.0,32.0,38.0,1.0,2.0,2367.0
2927,NYN,NL,7785000,340.0,34.0,82.0,197.0,0.0,0.0,16.0,1.0,0.0,0.0,76.0,178.0,11.0,7.0,7.0,5.0,12.0,9.0,14.0,18.0,2.5,550.0,75.0,1.3029999999999995,16.2,14.0,0.0,813.0,52.5,528.0,14.0,18.0,1.0,1.0,1936.0
2928,SLN,NL,327000,88.0,23.0,10.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,28.0,0.0,2.0,0.0,178.0
2929,SLN,NL,555000,254.0,411.0,47.0,90.0,24.0,6.0,10.0,40.0,7.0,3.0,28.0,118.0,3.0,2.0,5.0,4.0,4.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926.0,234.0,314.0,22.0,64.0,1366.0
2930,PIT,NL,16200000,1107.0,0.0,132.0,310.0,0.0,0.0,22.0,0.0,0.0,0.0,90.0,342.0,10.0,16.0,5.0,6.0,0.0,19.0,16.0,0.0,2.5,1127.0,116.0,1.914,30.48,20.0,0.0,1516.0,52.5,894.0,40.0,59.0,3.0,4.0,2352.0
2931,BAL,AL,336000,104.0,84.0,4.0,18.0,0.0,0.0,1.0,9.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,109.0,6.0,0.0,7.0,1862.0
2932,BOS,AL,705000,327.0,25.0,91.0,199.0,1.0,0.0,27.0,0.0,0.0,0.0,61.0,190.0,15.0,7.0,1.0,0.0,0.0,16.0,14.0,24.0,2.5,662.0,85.0,1.25,26.31,5.0,2.5,911.0,37.0,662.0,7.0,25.0,3.0,1.0,1428.0
2933,OAK,AL,2445000,541.0,735.0,76.0,172.0,40.0,1.0,24.0,98.0,62.5,35.0,57.0,193.0,2.0,2.0,2.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4602.0,1019.0,93.0,6.0,10.0,3025.0
2934,OAK,AL,1215000,39.0,0.0,10.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,9.0,0.3969999999999999,11.05,0.0,0.0,73.0,6.0,51.0,1.0,1.0,0.0,0.0,763.0
2935,DET,AL,1035000,280.0,414.0,56.0,117.0,24.0,0.0,15.0,75.0,62.5,27.0,68.0,89.0,11.0,5.0,1.0,5.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2814.0,728.0,40.0,13.0,7.0,1853.0
2936,KCA,AL,2700000,1355.0,1955.0,174.0,456.0,85.0,6.0,35.0,212.0,62.5,35.0,98.0,396.0,10.0,1.0,21.0,20.0,50.0,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,13969.0,2443.75,253.0,24.0,43.0,3360.0
2937,MIL,NL,10200000,2022.0,2362.0,311.0,632.0,150.0,14.0,89.0,331.0,12.0,6.0,183.0,335.0,15.0,27.0,2.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15192.0,1108.0,33.0,12.0,9.0,3099.0
2938,SDN,NL,600000,144.0,202.0,21.0,37.0,8.0,1.0,3.0,14.0,2.0,2.0,12.0,69.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.0,73.0,162.0,17.0,25.0,822.0
2939,TEX,AL,1528500,135.0,0.0,16.0,34.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,32.0,3.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,140.0,16.0,0.817,12.08,2.0,0.0,194.0,13.0,99.0,5.0,3.0,0.0,0.0,451.0
2940,KCA,AL,1596000,270.0,8.0,239.0,417.0,0.0,0.0,38.0,1.0,0.0,0.0,140.0,213.0,7.0,25.0,5.0,14.0,0.0,16.0,25.0,56.0,1.0,1077.0,215.0,2.209,80.24000000000001,21.0,2.5,1600.0,13.0,1077.0,40.0,53.0,3.0,5.0,2190.0
2941,BOS,AL,10800000,1026.0,3.0,412.0,891.0,0.0,0.0,82.0,0.0,0.0,0.0,181.0,466.0,23.0,35.0,8.0,13.0,0.0,40.0,40.0,108.0,2.5,2387.5,370.0,2.36,58.28,14.0,2.5,3422.0,52.5,2396.0,59.0,142.0,5.0,8.0,3386.0
2942,TOR,AL,1950000,841.0,1257.0,211.0,310.0,58.0,7.0,37.0,149.0,3.0,10.0,200.0,279.0,2.0,35.0,8.0,10.0,28.0,0.0,0.0,2.0,0.0,4.0,4.0,1.417,36.0,0.0,0.0,11.0,2.0,8397.0,564.0,534.25,31.0,87.0,2218.0
2943,SDN,NL,525000,123.0,12.0,108.0,169.0,0.0,0.0,24.0,0.0,0.0,0.0,85.0,94.0,4.0,8.0,2.0,0.0,0.0,5.0,9.0,46.0,0.0,494.0,100.0,0.76,16.91,11.0,0.0,726.0,10.0,494.0,13.0,22.0,2.0,5.0,884.0
2944,PHI,NL,990000,336.0,9.0,67.0,118.0,0.0,0.0,15.0,0.0,0.0,0.0,75.0,131.0,3.0,4.0,3.0,6.0,1.0,5.0,4.0,3.0,1.0,374.0,63.0,0.984,18.99,10.0,1.0,559.0,25.0,375.0,1.0,12.0,1.0,0.0,1193.0
2945,TEX,AL,540000,156.0,146.0,18.0,36.0,8.0,1.0,0.0,17.0,32.0,14.0,16.0,55.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1239.0,215.0,22.0,4.0,4.0,1978.0
2946,BAL,AL,8250000,435.0,19.0,336.0,618.0,0.0,0.0,75.0,0.0,0.0,0.0,223.0,322.0,8.0,22.0,9.0,15.0,0.0,33.0,39.0,107.0,0.0,1749.0,308.0,1.845,41.7,13.0,2.5,2530.0,18.0,1749.0,24.0,50.0,4.0,4.0,3403.0
2947,PIT,NL,1614000,813.0,1295.0,130.0,333.0,75.0,5.0,24.0,121.0,10.0,6.0,88.0,238.0,25.0,11.0,14.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6459.0,448.0,534.25,34.0,87.0,1223.0
2948,BAL,AL,360000,169.0,153.0,19.0,29.0,6.0,1.0,0.0,9.0,1.0,3.0,18.0,25.0,0.0,3.0,5.0,1.0,4.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.0,153.0,6.0,4.0,2.0,746.0
2949,PIT,NL,8100000,3237.0,3419.5,564.0,1108.0,152.5,17.5,103.0,357.5,57.0,29.0,487.0,661.0,53.0,12.0,3.0,30.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,344.0,64.5,87.0,4841.0
2950,BAL,AL,8475000,2082.0,248.0,688.0,1335.0,5.0,2.0,155.0,18.0,0.0,0.0,618.0,1032.0,47.0,32.0,39.0,9.0,1.0,40.0,45.0,294.0,2.5,2387.5,370.0,4.03875,84.0375,40.0,2.5,3431.25,52.5,3975.0,53.0,158.0,17.0,8.0,6825.0
2951,BAL,AL,2550000,858.0,2.0,125.0,300.0,0.0,0.0,24.0,0.0,0.0,0.0,80.0,190.0,19.0,12.0,9.0,10.0,0.0,14.0,14.0,0.0,1.0,850.0,114.0,2.094,49.0,9.0,2.5,1197.0,52.5,852.0,22.0,55.0,3.0,3.0,1845.0
2952,SDN,NL,1680000,848.0,1085.0,138.0,294.0,67.0,7.0,14.0,125.0,9.0,8.0,88.0,213.0,5.0,17.0,20.0,13.0,38.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7994.0,693.0,534.25,40.0,87.0,2947.0
2953,MIN,AL,600000,388.0,496.0,37.0,116.0,17.0,2.0,7.0,59.0,62.5,21.0,32.0,69.0,1.0,4.0,6.0,9.0,9.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,2642.0,560.0,40.0,11.0,13.0,2361.0
2954,PHI,NL,15600000,3067.0,2.0,812.0,1629.0,0.0,0.0,151.0,0.0,0.0,0.0,652.0,1039.0,57.0,55.0,28.0,26.0,0.0,40.0,45.0,190.0,2.5,2387.5,370.0,4.03875,84.0375,40.0,2.5,3431.25,52.5,4647.0,112.0,197.0,17.0,11.0,7324.0
2955,NYA,AL,1470600,19.0,15.0,2.0,6.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,11.0,0.0,0.0,0.0,312.0
2956,CIN,NL,7575000,593.0,967.0,109.0,234.0,50.0,1.0,41.0,144.0,62.5,35.0,90.0,216.0,13.0,14.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6786.0,2023.0,142.0,12.0,9.0,1355.0
2957,FLO,NL,1140000,519.0,6.0,104.0,226.0,0.0,0.0,21.0,0.0,0.0,0.0,81.0,123.0,15.0,3.0,14.0,10.0,0.0,4.0,12.0,0.0,2.0,554.0,100.0,1.831,26.67,6.0,0.0,844.0,49.0,555.0,5.0,24.0,3.0,1.0,1565.0
2958,TEX,AL,1176000,155.0,217.0,36.0,54.0,14.0,1.0,11.0,35.0,0.0,1.0,16.0,53.0,0.0,1.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.0,50.0,107.0,8.0,20.0,496.0
2959,NYA,AL,397500,484.0,496.0,67.0,109.0,17.0,2.0,15.0,53.0,4.0,3.0,42.0,165.0,1.0,7.0,1.0,3.0,15.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.0,517.0,44.0,19.0,15.0,3186.0
2960,HOU,NL,204000,102.0,1.0,22.0,41.0,0.0,0.0,5.0,0.0,0.0,0.0,23.0,30.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,152.0,16.0,0.66,8.17,0.0,1.0,212.0,14.0,152.0,4.0,14.0,0.0,0.0,759.0
2961,CHN,NL,600000,201.0,212.0,27.0,44.0,11.0,0.0,0.0,9.0,6.0,3.0,14.0,43.0,1.0,8.0,2.0,1.0,5.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,120.0,98.0,4.0,19.0,1514.0
2962,FLO,NL,1245000,309.0,2.0,81.0,119.0,0.0,0.0,16.0,0.0,0.0,0.0,57.0,94.0,3.0,3.0,5.0,5.0,0.0,3.0,9.0,7.0,2.0,341.0,69.0,1.469,29.03,5.0,0.0,516.0,19.0,339.0,2.0,5.0,4.0,0.0,2125.0
2963,ML4,AL,285000,304.0,474.0,35.0,119.0,24.0,0.0,18.0,74.0,1.0,1.0,35.0,124.0,3.0,1.0,0.0,6.0,11.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,290.0,25.0,5.0,33.0,544.0
2964,FLO,NL,6000000,1893.0,22.0,383.0,686.0,0.0,0.0,93.0,0.0,0.0,0.0,310.0,642.0,47.0,20.0,16.0,9.0,1.0,40.0,45.0,18.0,2.5,2102.0,349.0,3.947,84.0375,40.0,2.5,3069.0,52.5,2104.0,44.0,56.0,7.0,2.0,4768.0
2965,TOR,AL,600000,183.0,11.0,109.0,231.0,1.0,1.0,27.0,0.0,0.0,0.0,86.0,93.0,9.0,17.0,12.0,5.0,0.0,10.0,15.0,24.0,1.0,574.0,100.0,1.218,29.04,3.0,2.5,872.0,10.0,574.0,16.0,43.0,2.0,3.0,2958.0
2966,CLE,AL,6600000,2433.0,2332.0,332.0,613.0,140.0,10.0,59.0,299.0,22.0,18.0,243.0,496.0,7.0,22.0,9.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13602.0,1102.0,34.0,15.0,6.0,3812.0
2967,ARI,NL,1251000,87.0,1.0,17.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,33.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,95.0,17.0,1.157,22.61,2.0,0.0,146.0,14.0,99.0,1.0,4.0,0.0,0.0,1010.0
2968,SDN,NL,1621500,624.0,1085.0,112.0,251.0,49.0,2.0,43.0,151.0,10.0,4.0,59.0,298.0,4.0,9.0,1.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5829.0,204.0,496.0,30.0,52.0,1175.0
2969,TEX,AL,330000,237.0,0.0,37.0,97.0,0.0,0.0,10.0,0.0,0.0,0.0,41.0,42.0,8.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,281.0,37.0,0.8,12.99,2.0,0.0,405.0,17.0,281.0,5.0,13.0,1.0,0.0,1138.0
2970,NYN,NL,11250000,2108.0,3312.0,422.0,899.0,152.5,11.0,66.0,357.5,14.0,15.0,438.0,472.0,34.0,41.0,16.0,36.0,70.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23901.0,2443.75,504.0,37.0,87.0,4034.0
2971,HOU,NL,2100000,1779.0,1547.0,225.0,406.0,78.0,10.0,56.0,226.0,7.0,16.0,124.0,313.0,7.0,11.0,6.0,17.0,43.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20567.0,1735.0,61.0,37.0,8.0,2707.0
2972,SFN,NL,5400000,972.0,1.0,105.0,257.0,0.0,0.0,21.0,0.0,0.0,0.0,103.0,230.0,11.0,13.0,9.0,11.0,0.0,6.0,11.0,0.0,0.0,777.0,93.0,1.6389999999999998,20.44,9.0,0.0,1132.0,52.5,780.0,5.0,24.0,5.0,0.0,1841.0
2973,BAL,AL,3540000,429.0,0.0,415.0,817.0,0.0,0.0,85.0,0.0,0.0,0.0,301.0,387.0,17.0,6.0,0.0,0.0,0.0,39.0,45.0,250.0,1.0,2387.0,370.0,2.03,35.15,13.0,2.5,3424.0,4.0,2387.0,100.0,98.0,6.0,13.0,2925.0
2974,BAL,AL,327000,117.0,0.0,28.0,44.0,0.0,0.0,6.0,0.0,0.0,0.0,17.0,29.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,98.0,27.0,0.55,14.04,1.0,0.0,154.0,7.0,98.0,3.0,5.0,0.0,0.0,138.0
2975,CIN,NL,8100000,1788.0,2827.0,349.0,798.0,110.0,17.5,20.0,229.0,30.0,18.0,162.0,294.0,16.0,14.0,39.0,23.0,66.0,0.0,0.0,0.0,0.0,15.0,2.0,0.625,9.0,0.0,0.0,20.0,5.0,17493.0,1272.0,534.25,64.5,87.0,2938.0
2976,BOS,AL,10998000,415.0,197.0,398.0,879.0,5.0,0.0,82.0,12.0,0.0,0.0,268.0,698.0,7.0,14.0,48.5,17.0,22.0,40.0,45.0,134.0,0.0,2387.5,365.0,1.354,20.18,39.0,2.0,3431.25,0.0,1917.0,31.0,113.0,6.0,5.0,1502.0
2977,NYA,AL,354000,36.0,0.0,32.0,53.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,47.0,2.0,4.0,0.0,0.0,0.0,4.0,4.0,22.0,0.0,208.0,30.0,0.46,10.2,1.0,0.0,301.0,0.0,208.0,4.0,5.0,2.0,0.0,256.0
2978,BAL,AL,11400000,2980.0,3419.5,648.0,1284.0,152.5,15.0,170.0,357.5,7.0,9.0,564.0,838.0,17.0,55.5,1.0,43.5,70.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,534.25,52.0,87.0,4193.0
